customer_id,company_name,industry,team_size_bucket,plan_tier,signup_date,date,mrr,cac,ltv,nps_score,is_active,is_new,is_churned
69,"Core Tech",SaaS,51-200,Enterprise,2023-05-01,2023-12-02,4692.2,3083,313477,7,1,0,1
71,"Peak Tech",EdTech,1-10,Starter,2023-08-31,2023-12-02,179.49,142,3501,5,1,0,0
72,"Deep Tech",EdTech,1-10,Starter,2023-07-01,2023-12-02,152.59,167,3093,6,1,0,0
74,"Apex Tech",FinTech,11-50,Growth,2023-03-04,2023-12-02,0,649,11544,6,0,0,0
76,"Red Tech",E-Commerce,11-50,Growth,2023-03-04,2023-12-02,784.62,649,25937,8,1,0,0
77,"Green Tech",SaaS,11-50,Growth,2023-12-02,2023-12-02,393.61,587,12890,7,1,1,0
78,"Zen Tech",FinTech,11-50,Starter,2023-05-01,2023-12-02,111.93,162,2217,5,1,0,0
79,"Flux Tech",SaaS,11-50,Growth,2023-10-01,2023-12-02,324.46,677,10557,6,1,0,0
84,"Clear Hub",SaaS,51-200,Growth,2023-03-04,2023-12-02,0,583,32656,7,0,0,0
85,"Bright Hub",SaaS,11-50,Starter,2023-05-31,2023-12-02,65.39,131,1274,5,1,0,0
86,"Fast Hub",EdTech,11-50,Starter,2023-01-01,2023-12-02,147.91,147,2988,6,1,0,0
87,"Sharp Hub",EdTech,51-200,Enterprise,2023-12-02,2023-12-02,4238.05,2582,286831,8,1,1,0
88,"Prime Hub",EdTech,1-10,Starter,2023-12-02,2023-12-02,133.31,161,2684,6,1,1,0
89,"Core Hub",E-Commerce,11-50,Starter,2023-01-01,2023-12-02,200.67,145,3899,6,1,0,0
91,"Peak Hub",E-Commerce,11-50,Growth,2023-01-01,2023-12-02,0,652,31023,7,0,0,0
93,"Nova Hub",FinTech,1-10,Starter,2023-05-31,2023-12-02,183.05,162,3738,5,1,0,0
99,"Flux Hub",FinTech,11-50,Growth,2023-05-31,2023-12-02,476.8,624,15570,6,1,0,0
101,"Quick Base",HealthTech,11-50,Starter,2023-12-02,2023-12-02,113.31,169,2329,5,1,1,0
104,"Clear Base",FinTech,51-200,Growth,2023-07-01,2023-12-02,0,680,19497,8,0,0,0
110,"Edge Base",EdTech,51-200,Growth,2023-07-01,2023-12-02,640.9,560,21141,7,1,0,0
111,"Peak Base",E-Commerce,200+,Enterprise,2023-10-31,2023-12-02,4807.45,2737,329497,7,1,0,0
112,"Deep Base",FinTech,11-50,Growth,2023-10-31,2023-12-02,360.66,569,12342,8,1,0,0
114,"Apex Base",E-Commerce,11-50,Starter,2023-01-01,2023-12-02,66.71,159,1362,7,1,0,0
118,"Zen Base",EdTech,51-200,Enterprise,2023-10-01,2023-12-02,7152.3,3013,489561,9,1,0,0
119,"Flux Base",E-Commerce,11-50,Growth,2023-12-02,2023-12-02,322.28,580,11033,6,1,1,0
121,"Quick Flow",SaaS,200+,Enterprise,2023-01-01,2023-12-02,6222.49,2803,418187,7,1,0,0
124,"Clear Flow",HealthTech,11-50,Starter,2023-08-31,2023-12-02,113.05,149,2313,6,1,0,0
125,"Bright Flow",FinTech,1-10,Starter,2023-05-01,2023-12-02,51.99,143,1058,6,1,0,0
126,"Fast Flow",SaaS,51-200,Growth,2023-05-31,2023-12-02,712.66,539,24145,6,1,0,0
127,"Sharp Flow",SaaS,51-200,Growth,2023-07-01,2023-12-02,781.24,642,25711,7,1,0,0
128,"Prime Flow",E-Commerce,1-10,Starter,2023-12-02,2023-12-02,58.77,129,1148,6,1,1,0
130,"Edge Flow",FinTech,11-50,Starter,2023-10-31,2023-12-02,99.12,141,1994,5,1,0,0
131,"Peak Flow",SaaS,51-200,Growth,2023-03-31,2023-12-02,614.24,677,20929,8,1,0,0
134,"Apex Flow",SaaS,1-10,Starter,2023-01-01,2023-12-02,0,171,3751,6,0,0,0
136,"Red Flow",HealthTech,11-50,Growth,2023-03-04,2023-12-02,534.24,553,18324,6,1,0,0
137,"Green Flow",SaaS,11-50,Starter,2023-10-01,2023-12-02,147.14,156,2933,6,1,0,0
139,"Flux Flow",SaaS,11-50,Starter,2023-03-04,2023-12-02,89.89,132,1792,6,1,0,0
141,"Quick Sync",E-Commerce,11-50,Starter,2023-10-01,2023-12-02,75.5,153,1510,5,1,0,0
143,"Bold Sync",FinTech,200+,Enterprise,2023-07-01,2023-12-02,2315.26,3099,154093,8,1,0,0
144,"Clear Sync",SaaS,11-50,Growth,2023-08-31,2023-12-02,581.59,544,19775,8,1,0,0
147,"Sharp Sync",SaaS,51-200,Growth,2023-08-31,2023-12-02,0,572,32262,8,0,0,0
148,"Prime Sync",FinTech,1-10,Starter,2023-07-01,2023-12-02,122.87,142,2462,6,1,0,0
149,"Core Sync",E-Commerce,11-50,Growth,2023-05-01,2023-12-02,508.11,520,17028,7,1,0,0
150,"Edge Sync",SaaS,11-50,Starter,2023-03-31,2023-12-02,184.85,151,3593,7,1,0,0
1,"Quick Analytics",SaaS,1-10,Starter,2023-10-01,2024-01-01,127.62,134,2567,6,1,0,0
3,"Bold Analytics",E-Commerce,11-50,Starter,2023-07-01,2024-01-01,107.28,168,2168,6,1,0,0
4,"Clear Analytics",E-Commerce,11-50,Starter,2023-12-02,2024-01-01,111.2,128,2274,6,1,0,0
5,"Bright Analytics",E-Commerce,11-50,Starter,2023-05-31,2024-01-01,0,132,1767,7,0,0,0
8,"Prime Analytics",FinTech,1-10,Starter,2023-10-31,2024-01-01,143.79,135,2955,5,1,0,0
9,"Core Analytics",SaaS,51-200,Growth,2023-03-31,2024-01-01,580.63,601,19228,6,1,0,0
12,"Deep Analytics",SaaS,11-50,Growth,2024-01-01,2024-01-01,951.57,593,32644,6,1,1,0
13,"Nova Analytics",HealthTech,51-200,Growth,2023-05-31,2024-01-01,995.14,627,33036,6,1,0,1
14,"Apex Analytics",HealthTech,11-50,Starter,2023-12-02,2024-01-01,74.96,172,1525,5,1,0,0
15,"Blue Analytics",HealthTech,1-10,Starter,2023-08-31,2024-01-01,119.04,164,2410,5,1,0,0
16,"Red Analytics",EdTech,11-50,Starter,2023-05-31,2024-01-01,65.84,170,1311,6,1,0,0
17,"Green Analytics",E-Commerce,11-50,Starter,2023-01-01,2024-01-01,121.9,157,2472,5,1,0,0
18,"Zen Analytics",EdTech,11-50,Starter,2023-03-04,2024-01-01,0,141,3775,6,0,0,0
20,"Dash Analytics",FinTech,11-50,Starter,2023-03-31,2024-01-01,160.98,167,3248,5,1,0,0
23,"Bold Labs",SaaS,1-10,Starter,2023-10-01,2024-01-01,186.86,172,3799,6,1,0,0
24,"Clear Labs",HealthTech,11-50,Growth,2023-10-01,2024-01-01,349.35,662,11419,6,1,0,0
25,"Bright Labs",SaaS,11-50,Growth,2023-02-01,2024-01-01,0,539,11926,7,0,0,0
26,"Fast Labs",E-Commerce,1-10,Starter,2023-12-02,2024-01-01,109.19,138,2130,6,1,0,0
31,"Peak Labs",SaaS,51-200,Growth,2023-05-01,2024-01-01,489.58,658,16737,7,1,0,0
33,"Nova Labs",SaaS,51-200,Growth,2023-10-01,2024-01-01,495.77,624,16316,8,1,0,0
34,"Apex Labs",EdTech,11-50,Growth,2023-07-31,2024-01-01,0,570,14028,6,0,0,0
35,"Blue Labs",EdTech,1-10,Starter,2023-07-01,2024-01-01,143.18,155,2921,5,1,0,0
36,"Red Labs",FinTech,11-50,Growth,2023-05-01,2024-01-01,544.93,524,18065,6,1,0,0
39,"Flux Labs",FinTech,11-50,Growth,2024-01-01,2024-01-01,879.24,590,29947,8,1,1,0
40,"Dash Labs",E-Commerce,11-50,Starter,2023-05-31,2024-01-01,97.39,169,2001,6,1,0,0
41,"Quick Works",SaaS,11-50,Starter,2023-07-01,2024-01-01,61.73,130,1221,6,1,0,0
42,"Smart Works",FinTech,51-200,Growth,2023-03-31,2024-01-01,874.34,625,29973,6,1,0,0
43,"Bold Works",E-Commerce,51-200,Enterprise,2023-07-31,2024-01-01,5361.81,3323,362940,7,1,0,0
44,"Clear Works",SaaS,11-50,Growth,2023-01-01,2024-01-01,729.76,545,23892,7,1,0,0
45,"Bright Works",E-Commerce,1-10,Starter,2023-05-01,2024-01-01,70.25,161,1386,5,1,0,0
48,"Prime Works",HealthTech,11-50,Starter,2023-03-04,2024-01-01,184.39,146,3685,7,1,0,0
49,"Core Works",FinTech,1-10,Starter,2023-10-01,2024-01-01,93.35,149,1850,6,1,0,0
50,"Edge Works",SaaS,11-50,Growth,2023-02-01,2024-01-01,0,619,29927,7,0,0,0
51,"Peak Works",EdTech,51-200,Growth,2023-05-31,2024-01-01,879.91,606,28659,6,1,0,0
53,"Nova Works",SaaS,51-200,Growth,2023-03-31,2024-01-01,976.38,541,32711,6,1,0,1
54,"Apex Works",SaaS,1-10,Starter,2024-01-01,2024-01-01,66.12,151,1298,6,1,1,0
55,"Blue Works",FinTech,200+,Enterprise,2023-03-31,2024-01-01,5687.76,3191,377504,9,1,0,0
56,"Red Works",FinTech,200+,Enterprise,2023-08-31,2024-01-01,7039.11,3097,456296,8,1,0,0
58,"Zen Works",E-Commerce,51-200,Growth,2023-02-01,2024-01-01,0,664,22477,7,0,0,0
59,"Flux Works",SaaS,51-200,Growth,2023-07-31,2024-01-01,0,660,24491,6,0,0,0
61,"Quick Tech",EdTech,11-50,Growth,2023-05-01,2024-01-01,781.82,658,25778,6,1,0,0
63,"Bold Tech",E-Commerce,1-10,Starter,2023-10-01,2024-01-01,58.69,128,1192,6,1,0,0
64,"Clear Tech",FinTech,11-50,Growth,2023-12-02,2024-01-01,909.64,684,30229,6,1,0,0
66,"Fast Tech",EdTech,1-10,Starter,2023-02-01,2024-01-01,167.61,129,3267,5,1,0,0
67,"Sharp Tech",E-Commerce,11-50,Growth,2023-07-01,2024-01-01,870.96,512,29131,6,1,0,0
68,"Prime Tech",HealthTech,11-50,Starter,2023-05-01,2024-01-01,61.07,163,1199,6,1,0,0
69,"Core Tech",SaaS,51-200,Enterprise,2023-05-01,2024-01-01,0,3083,313477,9,0,0,0
71,"Peak Tech",EdTech,1-10,Starter,2023-08-31,2024-01-01,177.98,142,3501,7,1,0,1
72,"Deep Tech",EdTech,1-10,Starter,2023-07-01,2024-01-01,154.78,167,3093,6,1,0,0
74,"Apex Tech",FinTech,11-50,Growth,2023-03-04,2024-01-01,0,649,11544,7,0,0,0
76,"Red Tech",E-Commerce,11-50,Growth,2023-03-04,2024-01-01,787.38,649,25937,6,1,0,0
77,"Green Tech",SaaS,11-50,Growth,2023-12-02,2024-01-01,381.71,587,12890,7,1,0,0
78,"Zen Tech",FinTech,11-50,Starter,2023-05-01,2024-01-01,113.16,162,2217,6,1,0,0
79,"Flux Tech",SaaS,11-50,Growth,2023-10-01,2024-01-01,323.61,677,10557,8,1,0,0
84,"Clear Hub",SaaS,51-200,Growth,2023-03-04,2024-01-01,0,583,32656,8,0,0,0
85,"Bright Hub",SaaS,11-50,Starter,2023-05-31,2024-01-01,63.76,131,1274,6,1,0,0
86,"Fast Hub",EdTech,11-50,Starter,2023-01-01,2024-01-01,146.52,147,2988,7,1,0,0
87,"Sharp Hub",EdTech,51-200,Enterprise,2023-12-02,2024-01-01,4328.48,2582,286831,7,1,0,0
88,"Prime Hub",EdTech,1-10,Starter,2023-12-02,2024-01-01,137.36,161,2684,6,1,0,0
89,"Core Hub",E-Commerce,11-50,Starter,2023-01-01,2024-01-01,189.94,145,3899,5,1,0,0
91,"Peak Hub",E-Commerce,11-50,Growth,2023-01-01,2024-01-01,0,652,31023,7,0,0,0
93,"Nova Hub",FinTech,1-10,Starter,2023-05-31,2024-01-01,183.4,162,3738,5,1,0,1
95,"Blue Hub",E-Commerce,11-50,Starter,2024-01-01,2024-01-01,145.88,131,2880,6,1,1,0
99,"Flux Hub",FinTech,11-50,Growth,2023-05-31,2024-01-01,459.5,624,15570,6,1,0,0
101,"Quick Base",HealthTech,11-50,Starter,2023-12-02,2024-01-01,116.48,169,2329,5,1,0,0
103,"Bold Base",HealthTech,51-200,Enterprise,2024-01-01,2024-01-01,6320.86,3315,418800,8,1,1,0
104,"Clear Base",FinTech,51-200,Growth,2023-07-01,2024-01-01,0,680,19497,8,0,0,0
110,"Edge Base",EdTech,51-200,Growth,2023-07-01,2024-01-01,639.26,560,21141,6,1,0,0
111,"Peak Base",E-Commerce,200+,Enterprise,2023-10-31,2024-01-01,4859.36,2737,329497,9,1,0,0
112,"Deep Base",FinTech,11-50,Growth,2023-10-31,2024-01-01,364.28,569,12342,8,1,0,0
113,"Nova Base",SaaS,1-10,Starter,2024-01-01,2024-01-01,126.02,130,2522,6,1,1,0
114,"Apex Base",E-Commerce,11-50,Starter,2023-01-01,2024-01-01,67.06,159,1362,5,1,0,0
118,"Zen Base",EdTech,51-200,Enterprise,2023-10-01,2024-01-01,7448.7,3013,489561,7,1,0,0
119,"Flux Base",E-Commerce,11-50,Growth,2023-12-02,2024-01-01,321.13,580,11033,7,1,0,0
121,"Quick Flow",SaaS,200+,Enterprise,2023-01-01,2024-01-01,6177.05,2803,418187,7,1,0,0
123,"Bold Flow",SaaS,1-10,Starter,2024-01-01,2024-01-01,58.34,172,1202,7,1,1,0
124,"Clear Flow",HealthTech,11-50,Starter,2023-08-31,2024-01-01,114.62,149,2313,7,1,0,0
125,"Bright Flow",FinTech,1-10,Starter,2023-05-01,2024-01-01,53.4,143,1058,5,1,0,0
126,"Fast Flow",SaaS,51-200,Growth,2023-05-31,2024-01-01,731.31,539,24145,8,1,0,0
127,"Sharp Flow",SaaS,51-200,Growth,2023-07-01,2024-01-01,761.74,642,25711,6,1,0,0
128,"Prime Flow",E-Commerce,1-10,Starter,2023-12-02,2024-01-01,58.51,129,1148,7,1,0,0
130,"Edge Flow",FinTech,11-50,Starter,2023-10-31,2024-01-01,96.92,141,1994,5,1,0,0
131,"Peak Flow",SaaS,51-200,Growth,2023-03-31,2024-01-01,613.99,677,20929,8,1,0,0
134,"Apex Flow",SaaS,1-10,Starter,2023-01-01,2024-01-01,0,171,3751,6,0,0,0
136,"Red Flow",HealthTech,11-50,Growth,2023-03-04,2024-01-01,563.29,553,18324,6,1,0,0
137,"Green Flow",SaaS,11-50,Starter,2023-10-01,2024-01-01,146.88,156,2933,5,1,0,0
139,"Flux Flow",SaaS,11-50,Starter,2023-03-04,2024-01-01,87.08,132,1792,5,1,0,0
141,"Quick Sync",E-Commerce,11-50,Starter,2023-10-01,2024-01-01,77.3,153,1510,7,1,0,0
143,"Bold Sync",FinTech,200+,Enterprise,2023-07-01,2024-01-01,2263.4,3099,154093,7,1,0,0
144,"Clear Sync",SaaS,11-50,Growth,2023-08-31,2024-01-01,575.48,544,19775,7,1,0,0
147,"Sharp Sync",SaaS,51-200,Growth,2023-08-31,2024-01-01,0,572,32262,8,0,0,0
148,"Prime Sync",FinTech,1-10,Starter,2023-07-01,2024-01-01,122.81,142,2462,7,1,0,0
149,"Core Sync",E-Commerce,11-50,Growth,2023-05-01,2024-01-01,501.19,520,17028,7,1,0,0
150,"Edge Sync",SaaS,11-50,Starter,2023-03-31,2024-01-01,182.71,151,3593,6,1,0,0
1,"Quick Analytics",SaaS,1-10,Starter,2023-10-01,2024-02-01,131.73,134,2567,7,1,0,0
3,"Bold Analytics",E-Commerce,11-50,Starter,2023-07-01,2024-02-01,110.29,168,2168,6,1,0,0
4,"Clear Analytics",E-Commerce,11-50,Starter,2023-12-02,2024-02-01,116.89,128,2274,6,1,0,1
5,"Bright Analytics",E-Commerce,11-50,Starter,2023-05-31,2024-02-01,0,132,1767,7,0,0,0
7,"Sharp Analytics",SaaS,11-50,Starter,2024-02-01,2024-02-01,119.26,131,2423,5,1,1,0
8,"Prime Analytics",FinTech,1-10,Starter,2023-10-31,2024-02-01,143.46,135,2955,6,1,0,0
9,"Core Analytics",SaaS,51-200,Growth,2023-03-31,2024-02-01,564.74,601,19228,8,1,0,0
11,"Peak Analytics",FinTech,200+,Enterprise,2024-02-01,2024-02-01,7042.77,3059,474251,7,1,1,0
12,"Deep Analytics",SaaS,11-50,Growth,2024-01-01,2024-02-01,999.34,593,32644,6,1,0,0
13,"Nova Analytics",HealthTech,51-200,Growth,2023-05-31,2024-02-01,0,627,33036,7,0,0,0
14,"Apex Analytics",HealthTech,11-50,Starter,2023-12-02,2024-02-01,75.5,172,1525,7,1,0,0
15,"Blue Analytics",HealthTech,1-10,Starter,2023-08-31,2024-02-01,119.96,164,2410,7,1,0,0
16,"Red Analytics",EdTech,11-50,Starter,2023-05-31,2024-02-01,64.76,170,1311,7,1,0,0
17,"Green Analytics",E-Commerce,11-50,Starter,2023-01-01,2024-02-01,122.55,157,2472,6,1,0,0
18,"Zen Analytics",EdTech,11-50,Starter,2023-03-04,2024-02-01,0,141,3775,7,0,0,0
20,"Dash Analytics",FinTech,11-50,Starter,2023-03-31,2024-02-01,160.33,167,3248,7,1,0,0
23,"Bold Labs",SaaS,1-10,Starter,2023-10-01,2024-02-01,188.1,172,3799,5,1,0,0
24,"Clear Labs",HealthTech,11-50,Growth,2023-10-01,2024-02-01,337.44,662,11419,6,1,0,0
25,"Bright Labs",SaaS,11-50,Growth,2023-02-01,2024-02-01,0,539,11926,6,0,0,0
26,"Fast Labs",E-Commerce,1-10,Starter,2023-12-02,2024-02-01,105.4,138,2130,6,1,0,0
31,"Peak Labs",SaaS,51-200,Growth,2023-05-01,2024-02-01,490.85,658,16737,6,1,0,0
33,"Nova Labs",SaaS,51-200,Growth,2023-10-01,2024-02-01,478.71,624,16316,6,1,0,0
34,"Apex Labs",EdTech,11-50,Growth,2023-07-31,2024-02-01,0,570,14028,6,0,0,0
35,"Blue Labs",EdTech,1-10,Starter,2023-07-01,2024-02-01,147.57,155,2921,6,1,0,0
36,"Red Labs",FinTech,11-50,Growth,2023-05-01,2024-02-01,557.53,524,18065,6,1,0,0
39,"Flux Labs",FinTech,11-50,Growth,2024-01-01,2024-02-01,886.27,590,29947,6,1,0,0
40,"Dash Labs",E-Commerce,11-50,Starter,2023-05-31,2024-02-01,97.47,169,2001,6,1,0,0
41,"Quick Works",SaaS,11-50,Starter,2023-07-01,2024-02-01,62.41,130,1221,6,1,0,0
42,"Smart Works",FinTech,51-200,Growth,2023-03-31,2024-02-01,910.77,625,29973,6,1,0,0
43,"Bold Works",E-Commerce,51-200,Enterprise,2023-07-31,2024-02-01,5352.06,3323,362940,8,1,0,0
44,"Clear Works",SaaS,11-50,Growth,2023-01-01,2024-02-01,730.94,545,23892,8,1,0,0
45,"Bright Works",E-Commerce,1-10,Starter,2023-05-01,2024-02-01,69.31,161,1386,5,1,0,0
47,"Sharp Works",SaaS,1-10,Starter,2024-02-01,2024-02-01,115.57,172,2342,7,1,1,0
48,"Prime Works",HealthTech,11-50,Starter,2023-03-04,2024-02-01,180.92,146,3685,6,1,0,0
49,"Core Works",FinTech,1-10,Starter,2023-10-01,2024-02-01,93.8,149,1850,7,1,0,0
50,"Edge Works",SaaS,11-50,Growth,2023-02-01,2024-02-01,0,619,29927,7,0,0,0
51,"Peak Works",EdTech,51-200,Growth,2023-05-31,2024-02-01,864.12,606,28659,8,1,0,0
53,"Nova Works",SaaS,51-200,Growth,2023-03-31,2024-02-01,0,541,32711,6,0,0,0
54,"Apex Works",SaaS,1-10,Starter,2024-01-01,2024-02-01,64.5,151,1298,5,1,0,0
55,"Blue Works",FinTech,200+,Enterprise,2023-03-31,2024-02-01,5521.99,3191,377504,7,1,0,0
56,"Red Works",FinTech,200+,Enterprise,2023-08-31,2024-02-01,7017.87,3097,456296,7,1,0,0
58,"Zen Works",E-Commerce,51-200,Growth,2023-02-01,2024-02-01,0,664,22477,8,0,0,0
59,"Flux Works",SaaS,51-200,Growth,2023-07-31,2024-02-01,0,660,24491,7,0,0,0
61,"Quick Tech",EdTech,11-50,Growth,2023-05-01,2024-02-01,788.68,658,25778,6,1,0,0
63,"Bold Tech",E-Commerce,1-10,Starter,2023-10-01,2024-02-01,59.21,128,1192,6,1,0,0
64,"Clear Tech",FinTech,11-50,Growth,2023-12-02,2024-02-01,885.83,684,30229,6,1,0,0
66,"Fast Tech",EdTech,1-10,Starter,2023-02-01,2024-02-01,160.91,129,3267,5,1,0,0
67,"Sharp Tech",E-Commerce,11-50,Growth,2023-07-01,2024-02-01,852.09,512,29131,6,1,0,0
68,"Prime Tech",HealthTech,11-50,Starter,2023-05-01,2024-02-01,60.75,163,1199,7,1,0,1
69,"Core Tech",SaaS,51-200,Enterprise,2023-05-01,2024-02-01,0,3083,313477,7,0,0,0
71,"Peak Tech",EdTech,1-10,Starter,2023-08-31,2024-02-01,0,142,3501,7,0,0,0
72,"Deep Tech",EdTech,1-10,Starter,2023-07-01,2024-02-01,157.61,167,3093,7,1,0,0
74,"Apex Tech",FinTech,11-50,Growth,2023-03-04,2024-02-01,0,649,11544,8,0,0,0
76,"Red Tech",E-Commerce,11-50,Growth,2023-03-04,2024-02-01,776.57,649,25937,6,1,0,0
77,"Green Tech",SaaS,11-50,Growth,2023-12-02,2024-02-01,382.05,587,12890,8,1,0,0
78,"Zen Tech",FinTech,11-50,Starter,2023-05-01,2024-02-01,112.82,162,2217,6,1,0,0
79,"Flux Tech",SaaS,11-50,Growth,2023-10-01,2024-02-01,310.26,677,10557,6,1,0,0
84,"Clear Hub",SaaS,51-200,Growth,2023-03-04,2024-02-01,0,583,32656,8,0,0,0
85,"Bright Hub",SaaS,11-50,Starter,2023-05-31,2024-02-01,63.76,131,1274,7,1,0,0
86,"Fast Hub",EdTech,11-50,Starter,2023-01-01,2024-02-01,148.18,147,2988,5,1,0,0
87,"Sharp Hub",EdTech,51-200,Enterprise,2023-12-02,2024-02-01,4222.06,2582,286831,9,1,0,0
88,"Prime Hub",EdTech,1-10,Starter,2023-12-02,2024-02-01,130.91,161,2684,5,1,0,0
89,"Core Hub",E-Commerce,11-50,Starter,2023-01-01,2024-02-01,192.11,145,3899,5,1,0,0
91,"Peak Hub",E-Commerce,11-50,Growth,2023-01-01,2024-02-01,0,652,31023,8,0,0,0
93,"Nova Hub",FinTech,1-10,Starter,2023-05-31,2024-02-01,0,162,3738,7,0,0,0
95,"Blue Hub",E-Commerce,11-50,Starter,2024-01-01,2024-02-01,146.51,131,2880,7,1,0,0
97,"Green Hub",SaaS,1-10,Starter,2024-02-01,2024-02-01,173.14,160,3391,7,1,1,0
99,"Flux Hub",FinTech,11-50,Growth,2023-05-31,2024-02-01,475.53,624,15570,6,1,0,0
100,"Dash Hub",EdTech,51-200,Enterprise,2024-02-01,2024-02-01,7957.19,2960,521796,9,1,1,0
101,"Quick Base",HealthTech,11-50,Starter,2023-12-02,2024-02-01,115.24,169,2329,5,1,0,0
103,"Bold Base",HealthTech,51-200,Enterprise,2024-01-01,2024-02-01,6106.06,3315,418800,9,1,0,0
104,"Clear Base",FinTech,51-200,Growth,2023-07-01,2024-02-01,0,680,19497,6,0,0,0
110,"Edge Base",EdTech,51-200,Growth,2023-07-01,2024-02-01,620.81,560,21141,7,1,0,0
111,"Peak Base",E-Commerce,200+,Enterprise,2023-10-31,2024-02-01,4903.75,2737,329497,9,1,0,0
112,"Deep Base",FinTech,11-50,Growth,2023-10-31,2024-02-01,366.19,569,12342,6,1,0,0
113,"Nova Base",SaaS,1-10,Starter,2024-01-01,2024-02-01,122.78,130,2522,7,1,0,0
114,"Apex Base",E-Commerce,11-50,Starter,2023-01-01,2024-02-01,66.35,159,1362,5,1,0,0
118,"Zen Base",EdTech,51-200,Enterprise,2023-10-01,2024-02-01,7273.27,3013,489561,9,1,0,0
119,"Flux Base",E-Commerce,11-50,Growth,2023-12-02,2024-02-01,335.43,580,11033,7,1,0,0
121,"Quick Flow",SaaS,200+,Enterprise,2023-01-01,2024-02-01,6384.42,2803,418187,9,1,0,0
122,"Smart Flow",HealthTech,11-50,Growth,2024-02-01,2024-02-01,675.06,602,22474,8,1,1,0
123,"Bold Flow",SaaS,1-10,Starter,2024-01-01,2024-02-01,59.8,172,1202,5,1,0,0
124,"Clear Flow",HealthTech,11-50,Starter,2023-08-31,2024-02-01,116.35,149,2313,6,1,0,0
125,"Bright Flow",FinTech,1-10,Starter,2023-05-01,2024-02-01,53.08,143,1058,5,1,0,0
126,"Fast Flow",SaaS,51-200,Growth,2023-05-31,2024-02-01,703.92,539,24145,6,1,0,0
127,"Sharp Flow",SaaS,51-200,Growth,2023-07-01,2024-02-01,780.45,642,25711,6,1,0,0
128,"Prime Flow",E-Commerce,1-10,Starter,2023-12-02,2024-02-01,58.68,129,1148,5,1,0,0
129,"Core Flow",SaaS,1-10,Starter,2024-02-01,2024-02-01,179.29,172,3649,6,1,1,0
130,"Edge Flow",FinTech,11-50,Starter,2023-10-31,2024-02-01,101.18,141,1994,5,1,0,0
131,"Peak Flow",SaaS,51-200,Growth,2023-03-31,2024-02-01,645.76,677,20929,8,1,0,0
134,"Apex Flow",SaaS,1-10,Starter,2023-01-01,2024-02-01,0,171,3751,6,0,0,0
136,"Red Flow",HealthTech,11-50,Growth,2023-03-04,2024-02-01,562.61,553,18324,7,1,0,0
137,"Green Flow",SaaS,11-50,Starter,2023-10-01,2024-02-01,145.17,156,2933,7,1,0,0
139,"Flux Flow",SaaS,11-50,Starter,2023-03-04,2024-02-01,91.59,132,1792,7,1,0,0
141,"Quick Sync",E-Commerce,11-50,Starter,2023-10-01,2024-02-01,75.63,153,1510,6,1,0,0
142,"Smart Sync",FinTech,51-200,Growth,2024-02-01,2024-02-01,1023.84,524,33292,7,1,1,0
143,"Bold Sync",FinTech,200+,Enterprise,2023-07-01,2024-02-01,2303.23,3099,154093,9,1,0,0
144,"Clear Sync",SaaS,11-50,Growth,2023-08-31,2024-02-01,576.89,544,19775,8,1,0,0
145,"Bright Sync",FinTech,11-50,Growth,2024-02-01,2024-02-01,1016.14,670,33186,7,1,1,0
147,"Sharp Sync",SaaS,51-200,Growth,2023-08-31,2024-02-01,0,572,32262,6,0,0,0
148,"Prime Sync",FinTech,1-10,Starter,2023-07-01,2024-02-01,123.53,142,2462,5,1,0,0
149,"Core Sync",E-Commerce,11-50,Growth,2023-05-01,2024-02-01,511.61,520,17028,6,1,0,0
150,"Edge Sync",SaaS,11-50,Starter,2023-03-31,2024-02-01,179.11,151,3593,7,1,0,0
1,"Quick Analytics",SaaS,1-10,Starter,2023-10-01,2024-03-03,128.04,134,2567,5,1,0,0
3,"Bold Analytics",E-Commerce,11-50,Starter,2023-07-01,2024-03-03,107.71,168,2168,7,1,0,0
4,"Clear Analytics",E-Commerce,11-50,Starter,2023-12-02,2024-03-03,0,128,2274,6,0,0,0
5,"Bright Analytics",E-Commerce,11-50,Starter,2023-05-31,2024-03-03,0,132,1767,6,0,0,0
7,"Sharp Analytics",SaaS,11-50,Starter,2024-02-01,2024-03-03,122.72,131,2423,6,1,0,0
8,"Prime Analytics",FinTech,1-10,Starter,2023-10-31,2024-03-03,144.53,135,2955,7,1,0,0
9,"Core Analytics",SaaS,51-200,Growth,2023-03-31,2024-03-03,588.93,601,19228,7,1,0,0
10,"Edge Analytics",FinTech,1-10,Starter,2024-03-03,2024-03-03,73.81,147,1463,7,1,1,0
11,"Peak Analytics",FinTech,200+,Enterprise,2024-02-01,2024-03-03,7156.99,3059,474251,7,1,0,0
12,"Deep Analytics",SaaS,11-50,Growth,2024-01-01,2024-03-03,975.91,593,32644,6,1,0,0
13,"Nova Analytics",HealthTech,51-200,Growth,2023-05-31,2024-03-03,0,627,33036,8,0,0,0
14,"Apex Analytics",HealthTech,11-50,Starter,2023-12-02,2024-03-03,75.89,172,1525,6,1,0,0
15,"Blue Analytics",HealthTech,1-10,Starter,2023-08-31,2024-03-03,120.05,164,2410,5,1,0,0
16,"Red Analytics",EdTech,11-50,Starter,2023-05-31,2024-03-03,63.78,170,1311,7,1,0,0
